,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2380,009140,KR7009140005,경인전자,KOSPI,,22900,2,-250,-1.08,23250,23250,22800,3330,76311500,35971251300,1570797,STK
2381,456190,KR7456190008,큐라켐,KONEX,일반기업부,20500,0,0,0.0,0,0,0,0,0,35962863000,1754286,KNX
2382,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,4065,1,5,0.12,4060,4080,4020,1857,7520225,35928701685,8838549,KSQ
2383,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,4400,3,0,0.0,4355,4450,4355,2281,9982025,35922251200,8164148,KSQ
2384,003475,KR7003471000,유안타증권우,KOSPI,,2770,2,-40,-1.42,2820,2820,2770,8718,24423645,35766827240,12912212,STK
2385,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1925,1,60,3.22,1847,1959,1847,93699,178120491,35739573100,18566012,KSQ
2386,003680,KR7003680006,한성기업,KOSPI,,5750,2,-10,-0.17,5760,5840,5730,10383,59870330,35704711250,6209515,STK
2387,237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,5490,2,-10,-0.18,5500,5530,5460,4239,23278360,35666334000,6496600,KSQ
2388,258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1426,2,-2,-0.14,1428,1450,1417,27162,38885110,35637570984,24991284,KSQ
2389,117670,KR7117670000,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),945,0,0,0.0,0,0,0,0,0,35605449180,37677724,KSQ
2390,083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1668,2,-6,-0.36,1654,1685,1654,46363,77346900,35595668772,21340329,KSQ
2391,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),740,3,0,0.0,739,745,732,107194,79159436,35500336720,47973428,KSQ
2392,900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),123,1,2,1.65,121,123,120,687084,83491580,35452556418,288232166,KSQ
2393,014100,KR7014100002,메디앙스,KOSDAQ,투자주의환기종목(소속부없음),3000,2,-20,-0.66,3020,3055,2825,20351,60057085,35400000000,11800000,KSQ
2394,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,3255,3,0,0.0,3215,3275,3215,12214,39501745,35374461150,10867730,KSQ
2395,002070,KR7002070001,비비안,KOSPI,,1183,2,-7,-0.59,1190,1199,1178,37245,44180517,35246290170,29793990,STK
2396,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1126,1,2,0.18,1140,1140,1120,10184,11505732,35245242406,31301281,KSQ
2397,033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,1077,1,12,1.13,1074,1083,1067,35677,38339519,35087951334,32579342,KSQ
2398,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,4865,1,60,1.25,4820,4870,4805,1027,4960135,35028000000,7200000,KSQ
2399,043710,KR7043710003,서울리거,KOSDAQ,중견기업부,695,1,1,0.14,694,713,694,11129,7798575,34888221600,50198880,KSQ
2400,008775,KR7008771008,호텔신라우,KOSPI,,46400,2,-450,-0.96,46850,46850,45900,773,35804450,34887185600,751879,STK
2401,084670,KR7084670009,동양고속,KOSPI,,12040,2,-50,-0.41,12090,12180,12000,1765,21258340,34862650760,2895569,STK
2402,215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,3625,2,-55,-1.49,3690,3720,3575,38526,139925140,34854219125,9614957,KSQ
2403,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1187,1,6,0.51,1181,1190,1175,32992,39022069,34838450000,29350000,KSQ
2404,113810,KR7113810006,디젠스,KOSDAQ,중견기업부,1066,2,-1,-0.09,1067,1070,1051,86070,91292623,34781502366,32628051,KSQ
2405,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1681,2,-8,-0.47,1688,1688,1675,9421,15863000,34775302551,20687271,KSQ
2406,072520,KR7072520000,제넨바이오,KOSDAQ,투자주의환기종목(소속부없음),468,1,13,2.86,459,476,449,144980,67226168,34708374792,74163194,KSQ
2407,035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3565,3,0,0.0,3565,3580,3540,17247,61470625,34689553350,9730590,KSQ
2408,002420,KR7002420008,세기상사,KOSPI,,6220,2,-150,-2.35,6370,6430,6180,1117,6959460,34576034560,5558848,STK
2409,439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),9860,3,0,0.0,9870,9870,9840,3574,35252830,34529720000,3502000,KSQ
2410,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,5390,2,-40,-0.74,5400,5450,5310,2433,13131150,34431320000,6388000,KSQ
2411,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2080,1,20,0.97,2070,2090,2055,11297,23477135,34327883200,16503790,KSQ
2412,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,3690,2,-60,-1.6,3695,3755,3650,15678,57642210,34172724690,9260901,KSQ
2413,053060,KR7053060000,세동,KOSDAQ,중견기업부,1931,2,-46,-2.33,1977,1996,1930,95252,186981620,34096476089,17657419,KSQ
2414,038340,KR7038340006,MIT,KOSDAQ,투자주의환기종목(소속부없음),1283,0,0,0.0,0,0,0,0,0,33979354334,26484298,KSQ
2415,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,3500,2,-15,-0.43,3500,3500,3450,7032,24482210,33858727000,9673922,KSQ
2416,043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,1248,1,18,1.46,1231,1260,1231,37910,47187062,33847490976,27121387,KSQ
2417,311060,KR7311060008,엘에이티,KONEX,일반기업부,4950,2,-35,-0.7,4985,4985,4825,1251,6067310,33759663300,6820134,KNX
2418,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1166,1,2,0.17,1177,1177,1155,46090,53810017,33684915638,28889293,KSQ
2419,032080,KR7032080004,아즈텍WB,KOSDAQ,벤처기업부,1560,2,-2,-0.13,1562,1562,1552,9615,14971936,33526005240,21491029,KSQ
2420,049470,KR7049470008,SGA,KOSDAQ,중견기업부,568,3,0,0.0,568,574,564,36054,20574324,33433757432,58862249,KSQ
2421,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4520,2,-20,-0.44,4540,4540,4490,2341,10553540,33408160720,7391186,KSQ
2422,060900,KR7060900008,DGP,KOSDAQ,중견기업부,1321,2,-15,-1.12,1341,1350,1311,24317,32245943,33366120509,25258229,KSQ
2423,043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,502,2,-24,-4.56,511,522,484,3766758,1880390277,33322362416,66379208,KSQ
2424,048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1770,2,-4,-0.23,1773,1773,1765,23449,41473388,33141343710,18723923,KSQ
2425,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4750,2,-10,-0.21,4840,4840,4615,5692,26915165,33113181000,6971196,KSQ
2426,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1115,2,-3,-0.27,1118,1118,1110,19616,21902999,33099632435,29685769,KSQ
2427,019685,KR7019681006,대교우B,KOSPI,,1699,2,-13,-0.76,1695,1752,1686,48243,82180946,33006456010,19426990,STK
2428,060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,790,1,3,0.38,787,792,784,33327,26261641,32832435550,41560045,KSQ
2429,258830,KR7258830009,세종메디칼,KOSDAQ,벤처기업부,592,1,13,2.25,579,599,573,618478,364248541,32776519264,55365742,KSQ
2430,007120,KR7007120009,미래아이앤지,KOSPI,,1171,3,0,0.0,1171,1183,1160,39006,45608662,32651676864,27883584,STK
2431,058450,KR7058450008,엔터파트너즈,KOSDAQ,중견기업부,2820,2,-45,-1.57,2865,2865,2780,27722,77719430,32561468400,11546620,KSQ
2432,058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,32527053360,20078428,KSQ
2433,299910,KR7299910000,베스파,KOSDAQ,투자주의환기종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ
2434,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1377,2,-23,-1.64,1399,1406,1371,47722,65962651,32430462318,23551534,KSQ
2435,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1750,2,-6,-0.34,1756,1766,1750,14976,26274324,32385127250,18505787,KSQ
2436,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1798,3,0,0.0,1798,1810,1787,16591,29826115,32274269012,17950094,KSQ
2437,015020,KR7015020001,이스타코,KOSPI,,749,1,1,0.13,755,755,740,23395,17464609,32095848400,42851600,STK
2438,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1958,2,-18,-0.91,1967,1973,1949,17207,33719403,31983299524,16334678,KSQ
2439,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,7990,1,20,0.25,7970,8040,7930,3190,25490500,31960000000,4000000,KSQ
2440,030720,KR7030720007,동원수산,KOSPI,,6860,2,-10,-0.15,6900,6900,6850,3998,27482390,31925102300,4653805,STK
2441,063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,3420,2,-10,-0.29,3395,3455,3395,16353,55879945,31891944600,9325130,KSQ
2442,311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,10380,1,110,1.07,10390,10390,10380,12,124580,31790452320,3062664,KNX
2443,424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,1633,1,16,0.99,1630,1634,1603,8120,13161832,31712863266,19420002,KSQ
2444,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2705,3,0,0.0,2705,2720,2665,5381,14499755,31658565305,11703721,KSQ
2445,000300,KR7000300004,대유플러스,KOSPI,,250,2,-7,-2.72,255,267,240,4298539,1097517555,31613727250,126454909,STK
2446,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1947,1,2,0.1,1940,1953,1936,12520,24329220,31567859730,16213590,KSQ
2447,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2835,2,-35,-1.22,2880,2880,2805,28462,80381970,31527578565,11120839,KSQ
2448,091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,841,2,-5,-0.59,846,850,831,14640,12299589,31468111613,37417493,KSQ
2449,025890,KR7025890005,한국주강,KOSPI,,2775,2,-35,-1.25,2810,2810,2775,14522,40605060,31383193725,11309259,STK
2450,073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2620,1,30,1.16,2590,2685,2585,10631,27828255,31356264800,11968040,KSQ
2451,191600,KR7191600006,블루탑,KONEX,일반기업부,11000,2,-600,-5.17,11590,11590,11000,166,1855500,31350000000,2850000,KNX
2452,011090,KR7011090008,에넥스,KOSPI,,522,2,-2,-0.38,526,526,521,27936,14623506,31315636602,59991641,STK
2453,225590,KR7225590009,패션플랫폼,KOSDAQ,벤처기업부,1175,1,4,0.34,1171,1176,1169,53019,62145493,31298137775,26636713,KSQ
2454,079650,KR7079650008,서산,KOSDAQ,중견기업부,1563,2,-4,-0.26,1595,1595,1555,8208,12885388,31260000000,20000000,KSQ
2455,079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,815,2,-1,-0.12,816,827,808,27520,22421065,31259743910,38355514,KSQ
2456,138360,KR7138360003,협진,KOSDAQ,중견기업부,903,1,5,0.56,898,915,885,123812,111953076,31254621552,34611984,KSQ
2457,336040,KR7336040001,타스컴,KONEX,일반기업부,7400,2,-40,-0.54,7440,7440,7400,159,1181210,31110377000,4204105,KNX
2458,044380,KR7044380004,주연테크,KOSPI,,525,1,2,0.38,527,528,517,85669,44932823,31079603100,59199244,STK
2459,212310,KR7212310007,오건에코텍,KONEX,일반기업부,3075,1,345,12.64,3130,3130,2475,118,304405,31063963650,10102102,KNX
2460,419700,KR7419700000,이브이파킹서비스,KONEX,일반기업부,1909,2,-41,-2.1,1999,1999,1886,13760,26321594,31053065394,16266666,KNX
2461,001465,KR7001461003,BYC우,KOSPI,,143300,2,-1800,-1.24,144100,144100,143300,78,11208700,30864670500,215385,STK
2462,133820,KR7133820001,화인베스틸,KOSPI,,1031,2,-12,-1.15,1045,1045,1027,10526,10863409,30845579658,29918118,STK
2463,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,4205,1,10,0.24,4235,4235,4195,737,3101135,30739811500,7310300,KSQ
2464,344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,2550,2,-50,-1.92,2555,2565,2525,236976,574977535,30676500000,12030000,KSQ
2465,224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),6450,1,150,2.38,6220,6450,6220,1682,10602260,30627167100,4748398,KSQ
2466,019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,582,3,0,0.0,597,598,581,78571,46134203,30537563280,52470040,KSQ
2467,043090,KR7043090000,엑서지21,KOSDAQ,투자주의환기종목(소속부없음),438,2,-11,-2.45,400,453,386,354882,148289869,30510913998,69659621,KSQ
2468,308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,4575,1,10,0.22,4565,4575,4530,4003,18249085,30308153475,6624733,KSQ
2469,020400,KR7020400008,대동금속,KOSDAQ,중견기업부,9490,2,-180,-1.86,9670,9800,9440,20124,193634650,30265185340,3189166,KSQ
2470,016670,KR7016670002,디모아,KOSDAQ,중견기업부,297,1,11,3.85,286,302,284,1346145,397094537,30251833128,101858024,KSQ
2471,019490,KR7019490002,하이트론,KOSPI,,1090,1,1,0.09,1105,1105,1073,16479,17847999,30096234160,27611224,STK
2472,206950,KR7206950008,볼빅,KONEX,일반기업부,2135,0,0,0.0,0,0,0,0,0,30054960775,14077265,KNX
2473,008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,738,2,-2,-0.27,740,740,731,8544,6297304,30031935102,40693679,KSQ
2474,038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,259,2,-6,-2.26,269,270,252,776937,200392074,29970015873,115714347,KSQ
2475,00499K,KR700499K014,롯데지주우,KOSPI,,37200,1,500,1.36,36850,37450,36500,598,22149500,29968431600,805603,STK
2476,001685,KR7001681006,대상우,KOSPI,,21800,3,0,0.0,21600,22450,21150,38907,851998150,29870861400,1370223,STK
2477,159910,KR7159910009,스킨앤스킨,KOSDAQ,투자주의환기종목(소속부없음),843,2,-72,-7.87,900,910,834,479745,416529385,29854907382,35415074,KSQ
2478,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
2479,227420,KR7227420007,도부마스크,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,29731674080,16444510,KNX
2480,027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,427,2,-2,-0.47,429,430,422,11733,5013371,29714437669,69588847,KSQ
2481,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3235,2,-40,-1.22,3230,3275,3215,8944,28895825,29569336340,9140444,KSQ
2482,217620,KR7217620004,디딤이앤에프,KOSDAQ,중견기업부,511,2,-19,-3.58,582,585,483,14132050,7363906686,29508824310,57747210,KSQ
2483,076340,KR7076340009,관악산업,KONEX,일반기업부,6050,2,-230,-3.66,6690,6690,6050,2,12740,29472333000,4871460,KNX
2484,238500,KR7238500003,로보쓰리에이아이앤로보틱스,KONEX,일반기업부,1159,1,1,0.09,1158,1175,1149,31206,36158135,29375876079,25345881,KNX
2485,006380,KR7006380000,카프로,KOSPI,,732,0,0,0.0,0,0,0,0,0,29280000000,40000000,STK
2486,099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2155,3,0,0.0,2160,2190,2150,10650,23000800,29180859310,13541002,KSQ
2487,054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,5090,1,60,1.19,5030,5090,5000,4466,22496940,29147599960,5726444,KSQ
2488,054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,591,2,-11,-1.83,594,609,585,122614,72291601,29053914009,49160599,KSQ
2489,257990,KR7257990002,나우코스,KONEX,일반기업부,4930,1,230,4.89,4930,4930,4930,20,98600,29007587560,5883892,KNX
2490,451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2020,1,5,0.25,2015,2020,2005,45022,90526520,28987000000,14350000,KSQ
2491,002870,KR7002870004,신풍,KOSPI,,829,1,3,0.36,839,848,823,59657,49797206,28980762300,34958700,STK
2492,060480,KR7060480001,국일신동,KOSDAQ,중견기업부,2600,2,-10,-0.38,2625,2655,2575,74509,194656455,28834000000,11090000,KSQ
2493,179720,KR7179720008,렌딩머신,KONEX,일반기업부,14000,2,-490,-3.38,14500,15000,14000,18,265500,28826658000,2059047,KNX
2494,003495,KR7003491008,대한항공우,KOSPI,,25900,3,0,0.0,26150,26150,25600,850,22014450,28769564600,1110794,STK
2495,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1454,1,13,0.9,1441,1469,1434,47811,69320646,28662411200,19712800,KSQ
2496,084695,KR7084691005,대상홀딩스우,KOSPI,,31350,2,-1000,-3.09,31950,31950,31350,18283,575863650,28637660700,913482,STK
2497,001210,KR7001210004,금호전기,KOSPI,,772,2,-6,-0.77,781,786,765,22902,17752175,28597206036,37043013,STK
2498,086220,KR7086220001,비엘헬스케어,KONEX,일반기업부,2690,1,100,3.86,2500,2690,2430,216,533785,28443696850,10573865,KNX
2499,225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,1019,1,4,0.39,1015,1039,1015,42609,43490129,28416903950,27887050,KSQ
2500,039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,3540,1,5,0.14,3535,3560,3500,16624,58758160,28385125380,8018397,KSQ
2501,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),528,2,-2,-0.38,530,531,528,23248,12300359,28376815104,53743968,KSQ
2502,900280,KYG1990V1041,골든센츄리,KOSDAQ,외국기업(소속부없음),138,2,-2,-1.43,143,143,137,6232701,870348322,28345791744,205404288,KSQ
2503,103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,3910,2,-55,-1.39,3965,3965,3800,20383,79369850,28152000000,7200000,KSQ
2504,004365,KR7004361002,세방우,KOSPI,,7620,1,110,1.46,7560,7650,7450,919,6977660,28112085000,3689250,STK
2505,073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2465,2,-5,-0.2,2470,2480,2445,9377,23073880,28101000000,11400000,KSQ
2506,207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,7800,0,0,0.0,0,0,0,0,0,28080000000,3600000,KNX
2507,043200,KR7043200005,파루,KOSDAQ,벤처기업부,670,1,5,0.75,670,670,665,20371,13583772,28008891050,41804315,KSQ
2508,275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,4645,2,-60,-1.28,4705,4715,4580,14664,67920530,27953558905,6017989,KSQ
2509,361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,4900,1,40,0.82,4875,4965,4860,1441,7034740,27771524200,5667658,KSQ
2510,900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),221,2,-1,-0.45,223,224,219,479014,105940935,27743253564,125535084,KSQ
2511,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,836,2,-1,-0.12,840,842,833,58433,48916195,27733086128,33173548,KSQ
2512,035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,594,1,4,0.68,587,604,583,104634,61975479,27591635016,46450564,KSQ
2513,082660,KR7082660002,코스나인,KOSDAQ,중견기업부,316,1,1,0.32,316,321,312,263742,83283003,27372194604,86620869,KSQ
2514,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,9110,2,-10,-0.11,9120,9120,9000,471,4258800,27205193000,2986300,STK
2515,017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1287,3,0,0.0,1293,1293,1282,50407,64819733,27085516029,21045467,KSQ
2516,065150,KR7065150005,대산F&B,KOSDAQ,투자주의환기종목(소속부없음),216,1,2,0.93,220,221,215,141288,30741890,27060999480,125282405,KSQ
2517,322970,KR7322970005,무진메디,KONEX,일반기업부,2700,2,-50,-1.82,2765,2765,2540,150,387340,27041466600,10015358,KNX
2518,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1604,2,-11,-0.68,1607,1614,1581,11064,17688370,26757000888,16681422,KSQ
2519,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2140,3,0,0.0,2140,2140,2120,7465,15923855,26752088640,12500976,KSQ
2520,043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2955,3,0,0.0,2960,2970,2895,3187,9384830,26595000000,9000000,KSQ
2521,152550,KR7152550000,한국ANKOR유전,KOSPI,,379,1,5,1.34,374,388,371,3198504,1213614546,26537580000,70020000,STK
2522,169670,KR7169670007,코스텍시스템,KONEX,일반기업부,9250,3,0,0.0,9490,9490,9240,6537,60497790,26532709250,2868401,KNX
2523,149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,8500,3,0,0.0,8500,8500,8500,11,93500,26520000000,3120000,KNX
2524,088790,KR7088790001,진도,KOSPI,,2130,1,20,0.95,2105,2130,2090,10772,22730635,26513694720,12447744,STK
2525,066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,676,1,4,0.6,672,682,672,36159,24492244,26467749776,39153476,KSQ
2526,121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,2085,2,-105,-4.79,2190,2190,2060,54589,114238680,26450560200,12686120,KSQ
2527,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),732,1,3,0.41,729,735,724,21621,15764395,26374902816,36031288,KSQ
2528,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2015,1,10,0.5,1986,2035,1986,44288,88869490,26109384665,12957511,KSQ
2529,377460,KR7377460001,위니아에이드,KOSDAQ,관리종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
2530,106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1631,2,-15,-0.91,1639,1646,1630,26777,43735702,25970505967,15923057,KSQ
2531,025620,KR7025620006,제이준코스메틱,KOSPI,,5790,2,-40,-0.69,5830,5890,5790,3176,18483820,25967258340,4484846,STK
2532,032800,KR7032800005,판타지오,KOSDAQ,중견기업부,220,1,2,0.92,220,220,216,286401,62460884,25912764680,117785294,KSQ
2533,001770,KR7001770007,SHD,KOSPI,,21300,1,50,0.24,21400,21400,21150,266,5653300,25876901400,1214878,STK
2534,464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1990,1,13,0.66,1977,1994,1971,91079,180857067,25680950000,12905000,KSQ
2535,402420,KR7402420004,켈스,KONEX,일반기업부,11500,0,0,0.0,0,0,0,0,0,25605210000,2226540,KNX
2536,123330,KR7123330003,제닉,KOSDAQ,벤처기업부,3645,1,25,0.69,3620,3710,3560,3068,11128840,25515000000,7000000,KSQ
2537,279060,KR7279060008,이노벡스,KONEX,일반기업부,2800,2,-30,-1.06,2795,2800,2795,200,559320,25410212800,9075076,KNX
2538,079950,KR7079950002,인베니아,KOSDAQ,중견기업부,1094,1,28,2.63,1077,1100,1062,17567,18966465,25380800000,23200000,KSQ
